key	source	name	k10	k25	k50	k100	k200	provenance
reactome:R-HSA-9636003	reactome	NEIL3-mediated resolution of ICLs	9	21	41	80	156	
reactome:R-HSA-9636383	reactome	Prevention of phagosomal-lysosomal fusion	2	3	7	15	26	
reactome:R-HSA-9636667	reactome	Manipulation of host energy metabolism	2	3	7	15	26	
reactome:R-HSA-9638482	reactome	Metal ion assimilation from the host	2	3	7	17	33	
reactome:R-HSA-9640463	reactome	Wax biosynthesis	3	7	16	35	63	
reactome:R-HSA-9646399	reactome	Aggrephagy	10	25	49	95	190	
reactome:R-HSA-9648025	reactome	EML4 and NUDC in mitotic spindle formation	7	18	35	68	132	
reactome:R-HSA-9648895	reactome	Response of EIF2AK1 (HRI) to heme deficiency	2	5	11	26	49	
reactome:R-HSA-9652169	reactome	Signaling by MAP2K mutants	10	22	44	87	173	
reactome:R-HSA-9659379	reactome	Sensory processing of sound	7	19	37	71	138	
reactome:R-HSA-9663199	reactome	Defective DNA double strand break response due to BRCA1 loss of function	4	8	18	37	71	
reactome:R-HSA-9664323	reactome	FCGR3A-mediated IL10 synthesis	1	2	3	7	11	
reactome:R-HSA-9664424	reactome	Cell recruitment (pro-inflammatory response)	1	2	4	8	14	
reactome:R-HSA-9664565	reactome	Signaling by ERBB2 KD Mutants	10	22	44	88	175	
reactome:R-HSA-9664873	reactome	Pexophagy	3	7	14	32	57	
reactome:R-HSA-9665233	reactome	Resistance of ERBB2 KD mutants to trastuzumab	10	22	44	88	175	
reactome:R-HSA-9669934	reactome	Sunitinib-resistant KIT mutants	10	22	44	85	169	
reactome:R-HSA-9670095	reactome	Inhibition of DNA recombination at telomere	7	18	35	69	135	
reactome:R-HSA-9672387	reactome	Defective F8 accelerates dissociation of the A2 domain	5	12	24	47	90	
reactome:R-HSA-9672395	reactome	Defective F8 binding to the cell membrane	5	12	24	47	90	
reactome:R-HSA-9673218	reactome	Defective F9 secretion	5	12	24	47	90	
reactome:R-HSA-9673766	reactome	Signaling by cytosolic PDGFRA and PDGFRB fusion proteins	10	22	44	87	174	
reactome:R-HSA-9673768	reactome	Signaling by membrane-tethered fusions of PDGFRA or PDGFRB	10	22	44	87	174	
reactome:R-HSA-9674401	reactome	Sunitinib-resistant PDGFR mutants	10	22	44	85	169	
reactome:R-HSA-9679191	reactome	Potential therapeutics for SARS	9	21	40	78	153	
reactome:R-HSA-9679509	reactome	Virion Assembly and Release	9	21	40	78	153	
reactome:R-HSA-9683683	reactome	Maturation of protein E	9	21	40	78	153	
reactome:R-HSA-9694493	reactome	Maturation of protein E	9	21	40	78	153	
reactome:R-HSA-9694516	reactome	SARS-CoV-2 Infection	9	21	40	78	153	
reactome:R-HSA-9696273	reactome	RND1 GTPase cycle	10	25	48	94	187	
reactome:R-HSA-9700649	reactome	Drug resistance of ALK mutants	10	22	44	85	169	
reactome:R-HSA-9702518	reactome	STAT5 activation downstream of FLT3 ITD mutants	10	22	44	89	177	
reactome:R-HSA-9702569	reactome	KW2449-resistant FLT3 mutants	10	22	44	85	169	
reactome:R-HSA-9702590	reactome	gilteritinib-resistant FLT3 mutants	10	22	44	85	169	
reactome:R-HSA-9702624	reactome	sorafenib-resistant FLT3 mutants	10	22	44	85	169	
reactome:R-HSA-9702632	reactome	sunitinib-resistant FLT3 mutants	10	22	44	85	169	
reactome:R-HSA-9704331	reactome	Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA1 binding function	4	8	18	37	71	
reactome:R-HSA-9706019	reactome	RHOBTB3 ATPase cycle	10	25	48	94	187	
reactome:R-HSA-9706574	reactome	RHOBTB GTPase Cycle	10	25	48	94	187	
reactome:R-HSA-9709570	reactome	Impaired BRCA2 binding to RAD51	4	8	18	37	71	
reactome:R-HSA-9709957	reactome	Sensory Perception	2	5	10	22	42	
reactome:R-HSA-9711097	reactome	Cellular response to starvation	2	3	7	15	26	
reactome:R-HSA-9711123	reactome	Cellular response to chemical stress	2	4	9	21	40	
reactome:R-HSA-9717189	reactome	Sensory perception of taste	2	5	10	22	41	
reactome:R-HSA-9727281	reactome	Translation of Accessory Proteins	9	21	40	78	153	
reactome:R-HSA-9729555	reactome	Sensory perception of sour taste	2	5	10	22	41	
reactome:R-HSA-9730414	reactome	MITF-M-regulated melanocyte development	10	23	45	90	178	
reactome:R-HSA-9733458	reactome	Induction of Cell-Cell Fusion	9	21	40	77	152	
reactome:R-HSA-9734195	reactome	Defective APRT disrupts adenine salvage	4	8	18	38	75	
reactome:R-HSA-9735804	reactome	Diseases of nucleotide metabolism	2	3	6	12	21	
reactome:R-HSA-9748784	reactome	Drug ADME	2	3	7	15	25	
reactome:R-HSA-9755088	reactome	Ribavirin ADME	9	21	40	78	153	
reactome:R-HSA-975576	reactome	N-glycan antennae elongation in the medial/trans-Golgi	10	22	44	87	174	
reactome:R-HSA-9758919	reactome	Epithelial-Mesenchymal Transition (EMT) during gastrulation	5	14	29	57	110	
reactome:R-HSA-9758941	reactome	Gastrulation	5	14	29	57	110	
reactome:R-HSA-9759476	reactome	Regulation of Homotypic Cell-Cell Adhesion	5	11	23	46	89	
reactome:R-HSA-9762293	reactome	Regulation of CDH11 gene transcription	10	22	44	89	176	
reactome:R-HSA-9764260	reactome	Regulation of Expression and Function of Type II Classical Cadherins	7	19	37	72	140	
reactome:R-HSA-9764265	reactome	Regulation of CDH1 Expression and Function	5	12	25	50	96	
reactome:R-HSA-9764562	reactome	Regulation of CDH1 mRNA translation by microRNAs	5	12	25	50	96	
reactome:R-HSA-9766229	reactome	Degradation of CDH1	5	12	25	50	96	
reactome:R-HSA-9768759	reactome	Regulation of NPAS4 gene expression	7	17	34	65	124	
reactome:R-HSA-9769726	reactome	Defects of Coagulation cascade	5	12	24	47	90	
reactome:R-HSA-9769735	reactome	Initiation of coagulation cascade	5	12	24	48	92	
reactome:R-HSA-9769743	reactome	Amplification and propagation of coagulation cascade	5	12	24	48	92	
reactome:R-HSA-977347	reactome	Serine metabolism	2	3	7	15	29	
reactome:R-HSA-977606	reactome	Regulation of Complement cascade	1	2	5	11	18	
reactome:R-HSA-9793528	reactome	Ciprofloxacin ADME	2	3	7	15	25	
reactome:R-HSA-9796292	reactome	Formation of axial mesoderm	5	14	29	57	111	
reactome:R-HSA-9820962	reactome	Assembly and release of respiratory syncytial virus (RSV) virions	9	21	40	78	153	
reactome:R-HSA-9820965	reactome	Respiratory syncytial virus (RSV) genome replication, transcription and translation	9	21	40	78	153	
reactome:R-HSA-9824272	reactome	Somitogenesis	5	14	29	57	111	
reactome:R-HSA-9825895	reactome	Regulation of MITF-M-dependent genes involved in DNA replication, damage repair and senescence	10	23	45	90	178	
reactome:R-HSA-9831926	reactome	Nephron development	5	13	27	53	100	
reactome:R-HSA-9832991	reactome	Formation of the posterior neural plate	7	17	34	66	127	
reactome:R-HSA-9839373	reactome	Signaling by TGFBR3	10	22	44	88	175	
reactome:R-HSA-9839394	reactome	TGFBR3 expression	10	22	44	88	175	
reactome:R-HSA-9842663	reactome	Signaling by LTK	10	22	44	87	174	
reactome:R-HSA-9843745	reactome	Adipogenesis	3	7	15	34	62	
reactome:R-HSA-9845619	reactome	Enhanced cleavage of VWF variant by ADAMTS13	5	12	24	47	90	
reactome:R-HSA-9854909	reactome	Regulation of MITF-M dependent genes involved in invasion	10	23	45	90	178	
reactome:R-HSA-9855142	reactome	Cellular responses to mechanical stimuli	2	4	9	20	38	
reactome:R-HSA-9855719	reactome	Regulation of FXIIa and plasma kallikrein activity	5	12	24	47	90	
reactome:R-HSA-9856872	reactome	Malate-aspartate shuttle	10	23	46	91	181	
reactome:R-HSA-9857492	reactome	Protein lipoylation	3	7	14	32	58	
reactome:R-HSA-9860276	reactome	SLC15A4:TASL-dependent IRF5 activation	1	2	3	6	9	
reactome:R-HSA-9860931	reactome	Response of endothelial cells to shear stress	2	4	9	20	38	
reactome:R-HSA-9865113	reactome	Loss-of-function mutations in DBT cause MSUD2	4	8	18	38	74	
reactome:R-HSA-9865114	reactome	Maple Syrup Urine Disease	4	8	18	38	74	
reactome:R-HSA-9907570	reactome	Loss-of-function mutations in DLD cause MSUD3/DLDD	4	8	18	38	74	
reactome:R-HSA-9907900	reactome	Proteasome assembly	10	25	49	95	190	
reactome:R-HSA-9909396	reactome	Circadian clock	2	5	11	23	43	
reactome:R-HSA-9909438	reactome	3-Methylcrotonyl-CoA carboxylase deficiency	4	8	18	38	74	
reactome:R-HSA-9918443	reactome	Defective visual phototransduction due to OPN1SW loss of function	2	6	12	27	52	
reactome:R-HSA-9918449	reactome	Defective visual phototransduction due to STRA6 loss of function	2	6	12	27	52	
reactome:R-HSA-9918481	reactome	Dengue Virus-Host Interactions	9	21	40	77	152	
reactome:R-HSA-9929491	reactome	SPOP-mediated proteasomal degradation of PD-L1(CD274)	10	22	44	87	174	
reactome:R-HSA-9931295	reactome	PD-L1(CD274) glycosylation and translocation to plasma membrane	10	22	44	87	174	
reactome:R-HSA-9931509	reactome	Expression of BMAL (ARNTL), CLOCK, and NPAS2	2	5	11	23	43	
reactome:R-HSA-9931529	reactome	Phosphorylation and nuclear translocation of BMAL1 (ARNTL) and CLOCK	2	5	11	23	43	
reactome:R-HSA-9931929	reactome	Defective GALM causes GALAC4	4	10	21	43	85	
reactome:R-HSA-9937850	reactome	NuRD complex assembly	9	21	42	82	165	
reactome:R-HSA-9938027	reactome	Affinity selection of immunoglobulins	1	1	2	4	5	
reactome:R-HSA-9944997	reactome	Loss of Function of KMT2D in MLL4 Complex Formation in Kabuki Syndrome	4	8	18	38	74	
reactome:R-HSA-9953078	reactome	MPS II - Hunter syndrome (CS/DS degradation)	4	10	21	42	81	
reactome:R-HSA-9953080	reactome	MPS VII - Sly syndrome (CS/DS degradation)	4	10	21	42	81	
reactome:R-HSA-9956514	reactome	ARG1 variants cause hyperargininemia	4	8	18	38	75	
reactome:R-HSA-9958517	reactome	SLC-mediated bile acid transport	3	7	15	33	60	
reactome:R-HSA-9975924	reactome	Assembly of the 9+2 motile cilia	7	19	37	72	139	
