pathway_id	pathway_name	symbol	hgnc_id	match_type	test	reason
R-HSA-1643685	Disease	18S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	1B	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	1C	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	1a	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	28S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	3a	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	3b	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	5.8S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	5S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	6	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	7SL RNA (ENSG00000222619)	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	7SL RNA (ENSG00000222639)	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	7a	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	8	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	8b	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	9b	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	AAC(6')-Ib	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	CVC1	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	CVC2	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	DBP	HGNC:2697	approved	2	gene is covered by the exports but absent from this pathway
R-HSA-1643685	Disease	DENCMEMSB	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	DUT	HGNC:3078	approved	2	gene is covered by the exports but absent from this pathway
R-HSA-1643685	Disease	E	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	F	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	G	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	Genome polyprotein	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	HA	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	HA-33	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	HELI	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	HLA-H	HGNC:4965	approved	2	gene is covered by the exports but absent from this pathway
R-HSA-1643685	Disease	Hh5 strain Merlin complete genome	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	Human respiratory syncytial virus A	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	Human respiratory syncytial virus A2, complete genome	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	IGHV	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	IGLV	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	KPC-2	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	L	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	LPG1G2	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	M	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	M2-1	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	M2-2	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	MCP	HGNC:6953	previous	2	gene is covered by the exports but absent from this pathway
R-HSA-1643685	Disease	MT2748	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	N	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	NA	HGNC:12811	previous	2	gene is covered by the exports but absent from this pathway
R-HSA-1643685	Disease	NEC1	HGNC:8743	previous	2	gene is covered by the exports but absent from this pathway
R-HSA-1643685	Disease	NEC2	HGNC:8744	previous	2	gene is covered by the exports but absent from this pathway
R-HSA-1643685	Disease	NS	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	NS5B	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	OPG199	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	P	HGNC:8101	previous	2	gene is covered by the exports but absent from this pathway
R-HSA-1643685	Disease	PA	HGNC:8549	previous	2	gene is covered by the exports but absent from this pathway
R-HSA-1643685	Disease	PB1	HGNC:30064	alias	2	gene is covered by the exports but absent from this pathway
R-HSA-1643685	Disease	PB2	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	PPE2	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	RIR1	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	RL1	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	RL10	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	RL11	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	RL8A	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	RL9A	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	RNA4.9	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	Rv1410c	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	Rv2895c	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	Rv3364c	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	Rv3654c	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	Rv3655c	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	S	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	SARS coronavirus, complete genome	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	SCP	HGNC:30657	alias	2	gene is covered by the exports but absent from this pathway
R-HSA-1643685	Disease	SH	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	TRM1	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	TRM2	HGNC:12318	previous	4	gene absent from exports; matched via the previous tier
R-HSA-1643685	Disease	TRM3	HGNC:11568	alias	4	gene absent from exports; matched via the alias tier
R-HSA-1643685	Disease	TRS1	HGNC:16292	previous	4	gene absent from exports; matched via the previous tier
R-HSA-1643685	Disease	TRX1	HGNC:7132	alias	2	gene is covered by the exports but absent from this pathway
R-HSA-1643685	Disease	TRX2	HGNC:15840	alias	2	gene is covered by the exports but absent from this pathway
R-HSA-1643685	Disease	UL102	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL103	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL104	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL11	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL111A	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL112/UL113	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL114	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL117	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL119/UL118	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL120	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL121	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL122	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL123	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL124	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL13	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL130	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL131A	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL132	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL133	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL138	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL14	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL144	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL146	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL147	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL147A	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL148	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL15A	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL16	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL17	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL18	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL2	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL21A	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL22A	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL23	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL24	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL25	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL26	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL27	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL29	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL31	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL32	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL34	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL35	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL36	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL37	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL38	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL4	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL41A	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL43	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL44	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL47	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL48	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL5	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL52	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL54	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL69	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL7	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL70	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL71	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL74	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL76	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL78	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL79	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL80	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL82	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL83	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL84	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL87	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL88	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL9	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL91	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL92	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL94	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL95	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL96	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL97	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL98	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UL99	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	US10	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	US11	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	US12	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	US13	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	US14	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	US16	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	US17	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	US18	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	US19	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	US2	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	US20	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	US22	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	US23	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	US24	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	US26	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	US27	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	US28	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	US3	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	US30	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	US32	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	US33A	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	US34	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	US34A	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	US8	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	US9	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	UTI89_C2180	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	West Nile virus RNA, complete genome	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	acrA	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	acrB	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	acrD	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	adhE2	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	ahpC	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	ahpD	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	ahpE	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	aldR	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	armA	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	bamA	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	bamB	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	bamC	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	bamD	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	bamE	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	bcsA	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	bcsB	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	bcsC	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	bcsE	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	bcsG	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	bcsQ	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	bfr	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	bfrB	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	bla	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	blaSHV-12	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	botA	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	botB	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	botD	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	botE	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	botF	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	botG	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	chuA	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	cpnT	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	csgA	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	cya	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	degP	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	dlaT	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	dppA	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	dppB	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	dppC	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	dppD	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	dppF	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	draE	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	dsbA	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	efeB	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	efeO	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	efeU	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	eis	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	eltA	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	eltB	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	emrE	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	entS	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	env	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	espC	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	esxA	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	esxG	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	esxH	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	exbB	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	exbD	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	fecA	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	fecB	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	fecC	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	fecD	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	fecE	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	feoA	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	feoB	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	fepA	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	fepB	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	fepC	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	fepD	-	-	0	symbol resolves to no HGNC record
R-HSA-1643685	Disease	fepG	-	-	0	symbol resolves to no HGNC record
